Gene ID,BSF Intensity,BSF rank,Desc
Tb927.8.5870,undetected,7149,"hypothetical protein, conserved"
Tb927.8.5810,undetected,7149,mitochondrial carrier protein
Tb927.8.5790,undetected,7149,hypothetical protein
Tb927.8.5750,undetected,7149,"hypothetical protein, conserved"
Tb927.8.5700,undetected,7149,mitochondrial editosome-associated protein KREPB10
Tb927.8.530,undetected,7149,"leucine-rich repeat protein (LRRP), point mutation"
Tb927.8.5670,undetected,7149,SUMO-interacting motif-containing protein
Tb927.8.5500,undetected,7149,"calcium/calmodulin-dependent protein kinase, putative"
Tb927.8.5420,undetected,7149,"methyltransferase domain containing protein, putative"
Tb927.8.540,undetected,7149,"N-terminal region of Chorein, a TM vesicle-mediated sorter, putative"
Tb927.8.5360,undetected,7149,"hypothetical protein, conserved"
Tb927.8.5350,undetected,7149,"hypothetical protein, conserved"
Tb927.8.5345,undetected,7149,
Tb927.8.5550,undetected,7149,"hypothetical protein, conserved"
Tb927.8.2700,undetected,7149,"hypothetical protein, conserved"
Tb927.8.270,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.8.2666,undetected,7149,
Tb927.7.6826,undetected,7149,
Tb927.7.6830,undetected,7149,"trans-sialidase, putative"
Tb927.7.6845,undetected,7149,
Tb927.7.6850,undetected,7149,trans-sialidase
Tb927.7.6855,undetected,7149,hypothetical protein
Tb927.7.6863,undetected,7149,
Tb927.7.6866,undetected,7149,
Tb927.7.6869,undetected,7149,
Tb927.7.6870,undetected,7149,"hypothetical protein, conserved"
Tb927.7.6880,undetected,7149,"hypothetical protein, conserved"
Tb927.7.6881,undetected,7149,
Tb927.7.6882,undetected,7149,
Tb927.7.6883,undetected,7149,
Tb927.7.6884,undetected,7149,
Tb927.7.6885,undetected,7149,
Tb927.7.6886,undetected,7149,
Tb927.7.6887,undetected,7149,
Tb927.7.7470,undetected,7149,procyclic-enriched flagellar receptor adenylate cyclase 3
Tb927.7.7390,undetected,7149,hypothetical protein
Tb927.7.7350,undetected,7149,hypothetical protein
Tb927.7.7310,undetected,7149,hypothetical protein
Tb927.7.7200,undetected,7149,"hypothetical protein, conserved"
Tb927.7.7175,undetected,7149,
Tb927.7.6825,undetected,7149,
Tb927.7.7150,undetected,7149,"hypothetical protein, conserved"
Tb927.7.7060,undetected,7149,"Got1/Sft2-like family, putative"
Tb927.7.7020,undetected,7149,hypothetical protein
Tb927.7.6990,undetected,7149,"hypothetical protein, conserved"
Tb927.7.6920,undetected,7149,"hypothetical protein, conserved"
Tb927.7.690,undetected,7149,"zinc finger protein, putative"
Tb927.7.6888,undetected,7149,
Tb927.7.7090,undetected,7149,"hypothetical protein, conserved"
Tb927.7.6824,undetected,7149,
Tb927.7.6823,undetected,7149,
Tb927.7.6822,undetected,7149,
Tb927.7.6240,undetected,7149,"hypothetical protein, conserved"
Tb927.7.6200,undetected,7149,"chaperone protein DnaJ, putative"
Tb927.7.620,undetected,7149,"hypothetical protein, conserved"
Tb927.7.6170,undetected,7149,"Protein of unknown function (DUF3522), putative"
Tb927.7.6150,undetected,7149,"Protein of unknown function (DUF3522), putative"
Tb927.7.6130,undetected,7149,"Protein of unknown function (DUF3522), putative"
Tb927.7.630,undetected,7149,"hypothetical protein, conserved"
Tb927.7.6110,undetected,7149,"Protein of unknown function (DUF3522), putative"
Tb927.7.610,undetected,7149,"mitochondrial DNA ligase homolog, LIG k-alpha"
Tb927.7.6080,undetected,7149,"receptor-type adenylate cyclase GRESAG 4, putative"
Tb927.7.6070,undetected,7149,"receptor-type adenylate cyclase GRESAG 4, putative"
Tb927.7.6040,undetected,7149,"receptor-type adenylate cyclase GRESAG 4, putative"
Tb927.7.6030,undetected,7149,hypothetical protein
Tb927.7.6020,undetected,7149,hypothetical protein
Tb927.7.6100,undetected,7149,hypothetical protein
Tb927.7.7480,undetected,7149,"trans-sialidase, putative"
Tb927.7.6300,undetected,7149,"WD domain, G-beta repeat, putative"
Tb927.7.6390,undetected,7149,SUMO-interacting motif-containing protein
Tb927.7.6821,undetected,7149,
Tb927.7.6780,undetected,7149,hypothetical protein
Tb927.7.6710,undetected,7149,hypothetical protein
Tb927.7.6700,undetected,7149,hypothetical protein
Tb927.7.670,undetected,7149,"hypothetical protein, conserved"
Tb927.7.6660,undetected,7149,"chaperone protein DnaJ, putative"
Tb927.7.6330,undetected,7149,hypothetical protein
Tb927.7.6540,undetected,7149,"variant surface glycoprotein (VSG, atypical), putative"
Tb927.7.6520,undetected,7149,"variant surface glycoprotein, frameshift"
Tb927.7.6510,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.7.6500,undetected,7149,"variant surface glycoprotein (VSG), putative"
Tb927.7.6465,undetected,7149,hypothetical protein
Tb927.7.6430,undetected,7149,hypothetical protein
Tb927.7.6400,undetected,7149,"hypothetical protein, conserved"
Tb927.7.6530,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.7.7495,undetected,7149,hypothetical protein
Tb927.7.7520,undetected,7149,"receptor-type adenylate cyclase GRESAG 4, putative"
Tb927.7.7540,undetected,7149,"leucine-rich repeat protein 1 (LRRP1), degenerate"
Tb927.8.2170,undetected,7149,"hypothetical protein, conserved"
Tb927.8.2140,undetected,7149,"hypothetical protein, conserved"
Tb927.8.210,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.8.2010,undetected,7149,"hypothetical protein, conserved"
Tb927.8.200,undetected,7149,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase (pseudogene), putative"
Tb927.8.1970,undetected,7149,"hypothetical protein, conserved"
Tb927.8.2185,undetected,7149,hypothetical protein
Tb927.8.190,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.8.1830,undetected,7149,"tRNA-methyl transferase, putative"
Tb927.8.180,undetected,7149,"variant surface glycoprotein, fragment"
Tb927.8.1760,undetected,7149,hypothetical protein
Tb927.8.1700,undetected,7149,"hypothetical protein, conserved"
Tb927.8.170,undetected,7149,"variant surface glycoprotein (VSG, atypical), putative"
Tb927.8.1665,undetected,7149,hypothetical protein
Tb927.8.1890,undetected,7149,"cytochrome c1, heme protein, mitochondrial, putative"
Tb927.8.1660,undetected,7149,"procyclin-associated gene (pseudogene), putative"
Tb927.8.2190,undetected,7149,"hypothetical protein, conserved"
Tb927.8.230,undetected,7149,"expression site-associated gene 3 (ESAG3), degenerate"
Tb927.8.2663,undetected,7149,
Tb927.8.260,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.8.2530,undetected,7149,"Cytochrome c oxidase copper chaperone, related"
Tb927.8.2510,undetected,7149,"hypothetical protein, conserved"
Tb927.8.2500,undetected,7149,"ribosomal RNA methyltransferase, putative"
Tb927.8.250,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.8.220,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.8.2480,undetected,7149,"3-oxo-5-alpha-steroid 4-dehydrogenase-like, putative"
Tb927.8.2410,undetected,7149,"amidase, putative"
Tb927.8.240,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.8.2395,undetected,7149,hypothetical protein
Tb927.8.2360,undetected,7149,mediator of rna polymerase ii transcription subunit 4
Tb927.8.2340,undetected,7149,"hypothetical protein, conserved"
Tb927.8.2320,undetected,7149,hypothetical protein
Tb927.8.2420,undetected,7149,"hypothetical protein, conserved"
Tb927.8.7290,undetected,7149,"Regulator of chromosome condensation (RCC1) repeat, putative"
Tb927.8.1650,undetected,7149,"Protein Associated with Differentiation, putative"
Tb927.8.1520,undetected,7149,"NUDIX family hydrolase, putative"
Tb927.8.1230,undetected,7149,"hypothetical protein, conserved"
Tb927.8.120,undetected,7149,"expression site-associated gene 3 (ESAG3), degenerate"
Tb927.8.1130,undetected,7149,"protein phosphatase with EF-Hand domains, putative"
Tb927.8.1100,undetected,7149,"STE/STE11 serine/threonine-protein kinase, putative"
Tb927.8.110,undetected,7149,"variant surface glycoprotein, point mutation"
Tb927.8.1000,undetected,7149,"hypothetical protein, conserved"
Tb927.8.130,undetected,7149,"variant surface glycoprotein (VSG, atypical), putative"
Tb927.8.100,undetected,7149,"variant surface glycoprotein, point mutation"
Tb927.7.950,undetected,7149,"Polycystin cation channel, putative"
Tb927.7.860,undetected,7149,"hypothetical protein, conserved"
Tb927.7.780,undetected,7149,"RNA pseudouridylate synthase, putative"
Tb927.7.770,undetected,7149,"Ring finger domain containing protein, putative"
Tb927.7.7560,undetected,7149,hypothetical protein
Tb927.7.7550,undetected,7149,"Protein of unknown function (DUF1181), putative"
Tb927.7.980,undetected,7149,"hypothetical protein, conserved"
Tb927.8.160,undetected,7149,"variant surface glycoprotein, truncated"
Tb927.8.1305,undetected,7149,hypothetical protein
Tb927.8.1381,undetected,7149,
Tb927.8.150,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.8.1460,undetected,7149,"EamA-like transporter family, putative"
Tb927.8.1430,undetected,7149,"SSU ribosomal protein, mitochondrial, putative"
Tb927.8.1400,undetected,7149,"hypothetical protein, conserved, degenerate"
Tb927.8.140,undetected,7149,"variant surface glycoprotein, fragment, degenerate"
Tb927.8.1390,undetected,7149,"hypothetical protein, conserved, degenerate"
Tb927.8.1310,undetected,7149,mitochondrial carrier protein
Tb927.8.1389,undetected,7149,
Tb927.8.1387,undetected,7149,
Tb927.8.1386,undetected,7149,
Tb927.8.1385,undetected,7149,
Tb927.8.1384,undetected,7149,
Tb927.8.1383,undetected,7149,
Tb927.8.1382,undetected,7149,
Tb927.8.1388,undetected,7149,
Tb927.9.17200,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.8.7300,undetected,7149,"variant surface glycoprotein (VSG)-related, putative"
Tb927.8.7320,undetected,7149,"variant surface glycoprotein (VSG)-related, putative"
Tb927.9.16070,undetected,7149,hypothetical protein
Tb927.9.16080,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16090,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16100,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16110,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16130,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16140,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16150,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16160,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16170,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16180,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16190,undetected,7149,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative"
Tb927.9.16200,undetected,7149,"variant surface glycoprotein (VSG, atypical), putative"
Tb927.9.16210,undetected,7149,"expression site-associated gene 3 (ESAG3, pseudogene), putative"
Tb927.9.16220,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16240,undetected,7149,"variant surface glycoprotein (VSG), interrupted degenerate and frameshifted fragment"
Tb927.9.16250,undetected,7149,"variant surface glycoprotein (VSG, atypical), putative"
Tb927.9.16410,undetected,7149,hypothetical protein
Tb927.9.1640,undetected,7149,"hypothetical protein, conserved"
Tb927.9.16390,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16380,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16370,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16360,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16060,undetected,7149,hypothetical protein
Tb927.9.16350,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16320,undetected,7149,"variant surface glycoprotein (VSG), putative"
Tb927.9.16310,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16290,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16280,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16270,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16260,undetected,7149,"expression site-associated gene 3 (ESAG3, pseudogene), putative"
Tb927.9.16330,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16050,undetected,7149,"leucine-rich repeat protein (pseudogene), putative"
Tb927.9.16040,undetected,7149,"leucine-rich repeat protein (LRRP), degenerate fragment"
Tb927.9.16010,undetected,7149,"expression site-associated gene 4 (ESAG4, pseudogene), putative"
Tb927.9.15630,undetected,7149,BARP protein
Tb927.9.15620,undetected,7149,BARP protein
Tb927.9.15610,undetected,7149,BARP protein
Tb927.9.15600,undetected,7149,BARP protein
Tb927.9.15570,undetected,7149,BARP protein
Tb927.9.15560,undetected,7149,BARP protein
Tb927.9.15640,undetected,7149,BARP protein
Tb927.9.15550,undetected,7149,BARP protein
Tb927.9.15530,undetected,7149,BARP protein
Tb927.9.15520,undetected,7149,BARP protein
Tb927.9.15510,undetected,7149,BARP protein
Tb927.9.15350,undetected,7149,"hypothetical protein, conserved"
Tb927.9.15320,undetected,7149,"hypothetical protein, conserved"
Tb927.9.15100,undetected,7149,"hypothetical protein, conserved"
Tb927.9.15540,undetected,7149,BARP protein
Tb927.9.16430,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.1570,undetected,7149,"calcium/calmodulin-dependent protein kinase, putative"
Tb927.9.15710,undetected,7149,"variant surface glycoprotein (VSG)-related, putative"
Tb927.9.160,undetected,7149,"variant surface glycoprotein (VSG, atypical), putative"
Tb927.9.15980,undetected,7149,"nucleoside transporter 1, putative"
Tb927.9.15950,undetected,7149,hypothetical protein
Tb927.9.15820,undetected,7149,"hypothetical protein, conserved"
Tb927.9.15810,undetected,7149,"retrotransposon hot spot protein 3 (RHS3), putative"
Tb927.9.15800,undetected,7149,"hypothetical protein, conserved"
Tb927.9.15700,undetected,7149,"variant surface glycoprotein (VSG)-related, putative"
Tb927.9.15790,undetected,7149,"variant surface glycoprotein (VSG)-related, putative"
Tb927.9.15770,undetected,7149,"hypothetical protein, conserved"
Tb927.9.15760,undetected,7149,"variant surface glycoprotein (VSG)-related, putative"
Tb927.9.15750,undetected,7149,"hypothetical protein, conserved"
Tb927.9.15740,undetected,7149,"hypothetical protein, conserved"
Tb927.9.15730,undetected,7149,"variant surface glycoprotein (VSG)-related, putative"
Tb927.9.15720,undetected,7149,"hypothetical protein, conserved"
Tb927.9.15780,undetected,7149,"hypothetical protein, conserved"
Tb927.9.15080,undetected,7149,"hypothetical protein, conserved"
Tb927.9.16440,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16470,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16860,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16870,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16880,undetected,7149,"expression site-associated gene 3 (ESAG3, pseudogene), putative"
Tb927.9.16890,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16900,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16910,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16920,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16940,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16950,undetected,7149,hypothetical protein
Tb927.9.16960,undetected,7149,"expression site-associated gene 3 (ESAG3, pseudogene), putative"
Tb927.9.16970,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16980,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16990,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.170,undetected,7149,"variant surface glycoprotein, fragment"
Tb927.9.17010,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.17020,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.17030,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.17180,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.17170,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.17160,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.17140,undetected,7149,"variant surface glycoprotein (VSG), putative"
Tb927.9.17130,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.17120,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16850,undetected,7149,"variant surface glycoprotein, truncated"
Tb927.9.17110,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.17090,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.17080,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.17070,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.17060,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.17050,undetected,7149,"variant surface glycoprotein (VSG, atypical), putative"
Tb927.9.17040,undetected,7149,"expression site-associated gene 3 (ESAG3, pseudogene), putative"
Tb927.9.17100,undetected,7149,"expression site-associated gene 3 (ESAG3, pseudogene), putative"
Tb927.9.16840,undetected,7149,"expression site-associated gene 3 (ESAG3, pseudogene), putative"
Tb927.9.16830,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16820,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16610,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16600,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16590,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16580,undetected,7149,"expression site-associated gene 3 (ESAG3, pseudogene), putative"
Tb927.9.16570,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16560,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16630,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16550,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16530,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16520,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16510,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16500,undetected,7149,"variant surface glycoprotein (VSG, atypical), putative"
Tb927.9.1650,undetected,7149,"hypothetical protein, conserved"
Tb927.9.16480,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16540,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16460,undetected,7149,"variant surface glycoprotein (VSG, atypical), putative"
Tb927.9.16640,undetected,7149,"variant surface glycoprotein (VSG), putative"
Tb927.9.16660,undetected,7149,"variant surface glycoprotein (VSG), frameshifted"
Tb927.9.16810,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16800,undetected,7149,"hypothetical protein, conserved, degenerate"
Tb927.9.16790,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16780,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16770,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16750,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16650,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16730,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16710,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16700,undetected,7149,"expression site-associated gene 3 (ESAG3, pseudogene), putative"
Tb927.9.1670,undetected,7149,"Aurora kinase 3, putative"
Tb927.9.16690,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16680,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16670,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.16720,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.150,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.9.14990,undetected,7149,"hypothetical protein, conserved"
Tb927.9.14940,undetected,7149,"SLACS reverse transcriptase, putative"
Tb927.9.10050,undetected,7149,"60Kd inner membrane protein, putative"
